detect_id,detect_ts,detect_lat,detect_lon,gnn_decision,gnn_vessel_id,gnn_confidence,gnn_empirical_precision,gnn_candidate_count,ais_verdict,ais_before_km,ais_after_km,length_m_inferred,speed_kn_inferred,matching_score,matching_score_secondary,score_no_length,is_band1,is_band3,in_routed,excluded_vessel_filter,excluded_fixed_infra_v2,excluded_fixed_structure,excluded_on_land,excluded_graph_transitive,excluded_manual_noise,excluded_not_in_pipe,imo,source,vessel_id_topcand,top_candidate_prob,max_cos,date,name,during_freeze,km_from_broadcast,sources,excluded,excl_flags
S2A_MSIL1C_20210213T025821_N0209_R032_T49NBD_20210213T055435;109.1006050;3.44187300,2021-02-13 03:17:08.419000+00:00,3.441873,109.100605,assigned,IMO-9257022,0.8103290438964486,0.99648,1,plausible,403.1188031139267,229.64394048331084,184.20000000000002,11.57,1.7932038273958378e-05,,0.0003538113605352259,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2021-02-13,PIROP,False,8913,raw+reid,False,
S2A_MSIL1C_20210513T082601_N0300_R021_T36RVT_20210513T094142;32.58135200;29.6843690,2021-05-13 08:42:03.054000+00:00,29.684369,32.581352,assigned,IMO-9257022,0.7865063852640297,0.99648,3,plausible,22.931284106959776,368.00895608027577,189.20000000000002,1.23,1.4299653671880804e-08,,1.3633201181020509e-07,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2021-05-13,PIROP,False,1347,raw+reid,False,
S2A_MSIL1C_20210616T030541_N0300_R075_T48NVG_20210616T065257;104.8017180;1.62836700,2021-06-16 03:27:48.953000+00:00,1.628367,104.801718,assigned,IMO-9257022,0.8084548839356245,0.99648,2,plausible,0.14585453738974966,0.1286111476489183,196.9,0.56,7.23192993149206e-05,,0.0016070955403315688,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2021-06-16,PIROP,False,8692,raw+reid,False,
S2B_MSIL1C_20210625T024549_N0300_R132_T49PHQ_20210625T045952;113.8835270;13.4608020,2021-06-25 03:04:15.526000+00:00,13.460802,113.883527,assigned,IMO-9257022,0.8151178384304139,0.99648,1,plausible,126.2196725877807,769.2813384561603,204.7,10.02,0.00010370778964279427,,0.0009887436386095399,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2021-06-25,PIROP,False,8583,raw+reid,False,
S2A_MSIL1C_20211116T082221_N0301_R121_T36RWS_20211116T090923;33.14075000;28.3418970,2021-11-16 08:32:19.413000+00:00,28.341897,33.14075,assigned,IMO-9257022,0.8149293948523706,0.99648,2,plausible,1.5036207511959394,165.74560993684543,248.1,0.08,2.7235958989842404e-05,,0.00015896602369229584,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2021-11-16,PIROP,False,1505,raw+reid,False,
S2A_MSIL1C_20220509T025551_N0400_R032_T49PEM_20220509T044702;111.5423710;10.4695100,2022-05-09 03:15:07.327000+00:00,10.46951,111.542371,assigned,IMO-9257022,0.8370967702139218,0.996629,3,plausible,769.2274039087753,1658.1304447350449,227.2,0.41,4.6600964210701e-07,,9.212037041816389e-06,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2022-05-09,PIROP,False,8604,raw+reid,False,
S2A_MSIL1C_20220611T030551_N0400_R075_T48NVH_20220611T054107;104.5997680;1.77046500,2022-06-11 03:27:43.321000+00:00,1.770465,104.599768,assigned,IMO-9257022,0.7944737445279806,0.99648,1,plausible,0.14918485640470133,0.07091500622156237,217.2,0.31,1.0161042009697399e-05,,5.930617113406501e-05,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2022-06-11,PIROP,False,8665,raw+reid,False,
S2B_MSIL1C_20220619T031519_N0400_R118_T48NVH_20220619T055351;104.5967990;1.78114000,2022-06-19 03:37:33.325000+00:00,1.78114,104.596799,novel,,0.0,,2,,,,217.5,0.15,0.00010020325349458133,,0.0009553316081848467,False,False,,,,,,,,,9257022,raw,IMO-9257022,0.0,,2022-06-19,PIROP,False,8664,raw,False,
S2B_MSIL1C_20220729T031529_N0400_R118_T48NVJ_20220729T055837;104.4907390;3.47828500,2022-07-29 03:37:19.435000+00:00,3.478285,104.490739,assigned,IMO-9257022,0.7546963564274378,0.991075,2,plausible,258.66186147711505,191.18136851854732,209.7,10.9,0.0004049411942281514,,0.003860684247375181,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2022-07-29,PIROP,False,8529,raw+reid,False,
S2A_MSIL1C_20220803T031531_N0400_R118_T48NVG_20220803T053336;104.5686950;1.61466900,2022-08-03 03:37:54.422000+00:00,1.614669,104.568695,assigned,IMO-9257022,0.754858760331345,0.991075,2,plausible,411.918297701368,119.70048365157714,248.4,9.95,4.5795283228917124e-05,,0.0002672898017462304,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2022-08-03,PIROP,False,8674,raw+reid,False,
S2A_MSIL1C_20220811T023601_N0400_R089_T49NGD_20220811T061125;113.0466260;3.37176900,2022-08-11 02:57:15.105000+00:00,3.371769,113.046626,assigned,IMO-9257022,0.902421236038208,,2,,,,248.4,0.14,0.0002443374876889194,,0.0014261057916616267,False,False,,,,,,,,,9257022,raw,IMO-9257022,0.902421236038208,,2022-08-11,PIROP,False,9247,raw,False,
S2A_MSIL1C_20220930T023541_N0400_R089_T49NGG_20220930T045618;113.0751730;5.37742600,2022-09-30 02:56:26.744000+00:00,5.377426,113.075173,assigned,IMO-9257022,0.8134260709739607,0.99648,2,plausible,283.5700669437736,374.81721875724566,197.2,13.39,6.2515932614118024e-06,,5.9602302678376133e-05,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2022-09-30,PIROP,False,9102,raw+reid,False,
S2B_MSIL1C_20230313T213539_N0509_R086_T05UMB_20230313T234524;-154.196945;55.0051980,2023-03-13 21:40:06.684000+00:00,55.005198,-154.196945,novel,,0.43960851430892944,,32,,,,132.79999999999998,11.41,0.0,,,False,True,,,,,,,,,9257022,raw,IMO-9257022,0.43960851430892944,,2023-03-13,PIROP,False,9281,raw,False,
S2B_MSIL1C_20230502T113319_N0509_R080_T29UQT_20230502T121918;-4.99077700;51.6990210,2023-05-02 11:36:58.477000+00:00,51.699021,-4.990777,novel,,0.25236091017723083,,32,,,,59.1,5.0,0.0,,,False,True,,,,,,,,,9257022,raw,IMO-9257022,0.25236091017723083,,2023-05-02,PIROP,False,2816,raw,False,
S2A_MSIL1C_20231030T083051_N0509_R021_T37TCK_20231030T091944;37.43544900;44.4452220,2023-10-30 08:37:42.706000+00:00,44.445222,37.435449,assigned,IMO-9257022,0.8355061132512134,0.996629,1,plausible,4.071464672867248,478.18853795692195,214.8,8.79,3.1528718733757153e-06,,3.0234491196885895e-05,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2023-10-30,PIROP,False,746,raw+reid,False,
S2A_MSIL1C_20240707T094041_N0510_R036_T35VNG_20240707T103453;28.41773900;59.7731140,2024-07-07 09:43:48.860000+00:00,59.773114,28.417739,assigned,IMO-9257022,0.7617455963093711,0.991075,2,plausible,28.394688625059313,31.393243286772478,252.2,0.15,4.6702306552139494e-08,0.0007510626494827905,2.8512279389095904e-06,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2024-07-07,PIROP,False,2034,raw+reid,False,
S2C_MSIL1C_20251022T015731_N0511_R060_T53TLH_20251022T034930;132.9607430;42.6144300,2025-10-22 02:05:46.905000+00:00,42.61443,132.960743,assigned,IMO-9257022,0.830974992682755,0.996629,1,plausible,13.960839004232884,18.36946489169709,223.29999999999998,12.5,0.0,,,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2025-10-22,PIROP,False,7950,raw+reid,False,
S2B_MSIL1C_20251207T081229_N0511_R078_T36RXR_20251207T084221;34.91377400;27.0483740,2025-12-07 08:22:31.159000+00:00,27.048374,34.913774,novel,,0.47747355699539185,,13,,,,147.20000000000002,7.09,0.0,,,False,True,,,,,,,,,9257022,raw,IMO-9257022,0.47747355699539185,,2025-12-07,PIROP,False,1688,raw,False,
S2C_MSIL1C_20260107T065301_N0511_R020_T39PYP_20260107T084637;53.65618600;11.9815400,2026-01-07 07:06:17.292000+00:00,11.98154,53.656186,assigned,IMO-9257022,0.010865006309506153,0.346873,8,impossible_speed,5728.465233192245,5728.357235371103,114.80000000000001,2.37,0.0,,,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2026-01-07,PIROP,False,4051,raw+reid,False,
S2A_MSIL1C_20260109T070441_N0511_R020_T39PYP_20260109T073435;53.65582400;11.9819950,2026-01-09 07:06:34.042000+00:00,11.981995,53.655824,assigned,IMO-9257022,0.014016182593962867,0.367501,11,impossible_speed,5728.130262481946,5728.113437279153,131.3,0.49,0.0,,,False,True,False,True,False,False,False,False,False,False,9257022,reid,,,,2026-01-09,PIROP,False,4051,raw+reid,True,vessel_filter
S2B_MSIL1C_20260129T064029_N0511_R120_T40QFM_20260129T101334;58.59014000;23.6649410,2026-01-29 06:52:44.731015+00:00,23.664941,58.59014,assigned,IMO-9257022,0.044828118578159604,0.446394,9,impossible_speed,6567.215890322204,6603.8588526294125,148.3,4.57,4.827869169698842e-09,0.0010028541940572842,3.3859204111472386e-08,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-01-29,PIROP,False,3365,raw+reid,False,
S2C_MSIL1C_20260206T051011_N0512_R019_T43NFH_20260206T083707;76.18285600;6.97017000,2026-02-06 05:27:05.232000+00:00,6.97017,76.182856,novel,,0.06804519891738892,,9,,,,133.2,10.41,0.0,,,False,True,,,,,,,,,9257022,raw,IMO-9257022,0.06804519891738892,,2026-02-06,PIROP,False,6006,raw,False,
S2B_MSIL1C_20260221T082859_N0512_R021_T34HBH_20260221T152341;17.97606700;-33.883132,2026-02-21 08:59:46.532000+00:00,-33.883132,17.976067,assigned,IMO-9257022,0.6113777258958599,0.967901,5,plausible,34.169190109746175,201.08539325645128,231.20000000000002,10.22,0.00021465428039033453,,0.01991627752178615,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-02-21,PIROP,False,8459,raw+reid,False,
S2A_MSIL1C_20260221T085851_N0512_R021_T34HBH_20260221T103455;17.97444400;-33.883183,2026-02-21 09:00:14.021000+00:00,-33.883183,17.974444,assigned,IMO-9257022,0.15462385872184647,0.658915,4,plausible,34.02548024271916,201.20439042949374,235.9,6.8,0.0001957018433838933,,0.01815781272691663,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-02-21,PIROP,False,8459,raw+reid,False,
S2A_MSIL1C_20260221T085851_N0512_R021_T33HYC_20260221T103455;17.97453700;-33.883074,2026-02-21 09:00:15.777000+00:00,-33.883074,17.974537,assigned,IMO-9257022,0.5122156271438456,0.936031,4,plausible,34.03077712084933,201.20438513165482,236.4,11.04,0.0006874337821014396,,23.71926842885462,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-02-21,PIROP,False,8459,raw+reid,False,
S2C_MSIL1C_20260323T055641_N0512_R091_T42QVJ_20260323T093726;68.31640400;21.5871350,2026-03-23 06:13:12.852000+00:00,21.587135,68.316404,assigned,IMO-9257022,0.6171741402445718,0.967901,19,plausible,72.97626511805062,174.3444824333124,226.1,11.05,0.0003329249788052712,1.5047999451583498e-05,23.796123590086978,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-03-23,PIROP,False,4265,raw+reid,False,
S2C_MSIL1C_20260403T070621_N0512_R106_T39PTQ_20260403T110204;48.66710400;13.1087010,2026-04-03 07:26:04.352000+00:00,13.108701,48.667104,assigned,IMO-9257022,0.7852657263054752,0.99648,11,plausible,135.17482802288416,615.9931302571642,201.70000000000002,11.09,0.0005831825883673536,2.6359485855995e-05,23.157511004058744,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-04-03,PIROP,False,3676,raw+reid,False,
S2B_MSIL1C_20260404T072619_N0512_R049_T38PLU_20260404T110445;43.59949600;12.5336190,2026-04-04 07:46:25.942000+00:00,12.533619,43.599496,assigned,IMO-9257022,0.8928710222244263,,17,,,,219.4,12.02,0.0024402026226350115,1.5092999153465262e-05,163.5147749768299,True,False,,,,,,,,,9257022,raw,IMO-9257022,0.8928710222244263,,2026-04-04,PIROP,False,3510,raw,False,
S2A_MSIL1C_20260409T082751_N0512_R021_T36RVT_20260409T121105;32.60004100;29.7411930,2026-04-09 08:42:23.285000+00:00,29.741193,32.600041,assigned,IMO-9257022,0.7531072445067934,0.991075,4,plausible,0.17913789374803493,0.3011468342714514,248.4,0.08,4.69554375375017e-06,1.5369899688446817e-06,0.6292844480752441,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-04-09,PIROP,False,1342,raw+reid,False,
S2B_MSIL1C_20260412T082559_N0512_R021_T36RVU_20260412T120451;32.57154900;30.0682460,2026-04-12 08:41:46.968000+00:00,30.068246,32.571549,assigned,IMO-9257022,0.4919273011959042,0.911301,9,plausible,70.62472898774236,302.1157056632883,328.8,0.21,5.9645886243785975e-05,2.6959565086003455e-06,23.980755311822417,False,False,False,False,False,False,True,False,False,False,9257022,reid,,,,2026-04-12,PIROP,False,1306,raw+reid,True,on_land
S2A_MSIL1C_20260418T090411_N0512_R007_T35TME_20260418T124100;26.70299000;40.3978180,2026-04-18 09:09:36.019000+00:00,40.397818,26.70299,assigned,IMO-9257022,0.7870068196781155,0.99648,3,plausible,60.629858187000615,225.48192353674176,251.9,11.7,0.00012457741933644215,1.0875617497903303e-05,10.829538631617872,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-04-18,PIROP,False,242,raw+reid,False,
S2C_MSIL1C_20260420T083651_N0512_R064_T36TXM_20260420T121921;34.79433600;42.2657810,2026-04-20 08:48:29.544000+00:00,42.265781,34.794336,assigned,IMO-9257022,0.728474329574464,0.988173,4,plausible,129.105932477394,,203.1,11.87,1.7267812516371755e-08,,0.0006856850090181592,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-04-20,PIROP,False,471,raw+reid,False,
S2A_MSIL1C_20260426T082021_N0512_R121_T37TCK_20260426T102236;37.58820300;44.3590750,2026-04-26 08:28:02.454000+00:00,44.359075,37.588203,assigned,IMO-9257022,0.655667036605756,0.978634,2,plausible,432.51633826618604,,202.3,0.23,0.0,,,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2026-04-26,PIROP,False,753,raw+reid,False,
S2C_MSIL1C_20260427T082601_N0512_R021_T37TCK_20260427T120919;37.72347100;44.4632990,2026-04-27 08:37:44.030000+00:00,44.463299,37.723471,assigned,IMO-9257022,0.7079992705202756,0.98324,3,plausible,447.91920142636997,,213.29999999999998,8.91,1.7257700781116762e-06,,0.00010536018938064162,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-04-27,PIROP,False,768,raw+reid,False,
S2B_MSIL1C_20260511T085549_N0512_R007_T35TMF_20260511T110735;27.08797000;40.5817700,2026-05-11 09:08:59.726000+00:00,40.58177,27.08797,assigned,IMO-9257022,0.7631764187052141,0.991075,2,plausible,0.11969710680461969,159.2646278411635,225.9,0.16,5.481099761812141e-05,2.381594261553812e-06,3.917667211686338,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-05-11,PIROP,False,204,raw+reid,False,
S2C_MSIL1C_20260518T075611_N0512_R035_T36QZM_20260518T114106;36.99757900;23.4598400,2026-05-18 08:13:29.353000+00:00,23.45984,36.997579,assigned,IMO-9257022,0.6787744903478199,0.980576,5,plausible,112.48974781017124,550.7389500400795,197.2,2.68,4.935987083404692e-05,4.017174469704946e-05,1.323016063903606,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-05-18,PIROP,False,2132,raw+reid,False,
S2A_MSIL1C_20260521T073031_N0512_R049_T38PLU_20260521T093315;43.91722800;12.3203490,2026-05-21 07:46:37.477000+00:00,12.320349,43.917228,assigned,IMO-9257022,0.7809438181267367,0.99648,2,plausible,69.77479576389074,613.1708773042238,233.6,7.0,1.8810493310415e-06,2.310182653532594e-06,1.3327939515411424,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-05-21,PIROP,False,3545,raw+reid,False,
S2A_MSIL1C_20260521T073031_N0512_R049_T38PLU_20260521T111232;43.91732000;12.3202590,2026-05-21 07:46:44.120000+00:00,12.320259,43.91732,assigned,IMO-9257022,0.23690881029207844,0.76217,2,plausible,69.76418490635074,613.1628206463853,234.7,6.66,0.00021505908390356173,9.720535203613287e-06,23.852403223166977,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-05-21,PIROP,False,3545,raw+reid,False,
S2B_MSIL1C_20260529T045649_N0512_R119_T43NHG_20260529T084537;78.40953100;6.13667900,2026-05-29 05:17:07.257000+00:00,6.136679,78.409531,assigned,IMO-9257022,0.746476404447801,0.991075,2,plausible,181.0887143128509,405.27561265000224,190.6,10.14,5.684096680472187e-05,4.6260267059648194e-05,1.2608569098423663,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-05-29,PIROP,False,6241,raw+reid,False,
S2C_MSIL1C_20260608T022531_N0512_R046_T50LKR_20260608T052218;114.3656870;-8.3090180,2026-06-08 02:25:31+00:00,-8.309018,114.365687,novel,,0.8481355905532837,,32,,,,83.10000000000001,0.03,3.5215038293091203e-06,,,False,True,,,,,,,,,9257022,raw,IMO-9257022,0.8481355905532837,,2026-06-08,PIROP,False,10220,raw,False,
S2C_MSIL1C_20260609T033531_N0512_R061_T47NNE_20260609T070925;99.56669300;4.02800700,2026-06-09 03:35:31+00:00,4.028007,99.566693,assigned,IMO-9257022,0.4822776641643145,0.911301,2,plausible,227.6038701496986,577.077692601575,229.7,5.45,4.130151944419355e-05,1.2308877725160655e-05,3.406228442721402,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-06-09,PIROP,False,8082,raw+reid,False,
S2B_MSIL1C_20260612T025519_N0512_R032_T49PBK_20260612T062432;109.0741830;8.10975800,2026-06-12 02:55:19+00:00,8.109758,109.074183,assigned,IMO-9257022,0.8306657263595163,0.996629,32,plausible,98.60432360538461,826.4136270685126,158.8,8.19,,,1.2456524628231826,False,False,False,False,False,False,False,False,False,True,9257022,reid,,,,2026-06-12,PIROP,False,8569,raw+reid,True,not_in_pipe
S2C_MSIL1C_20260614T024531_N0512_R132_T50PLC_20260614T043950;115.4489240;16.0415750,2026-06-14 02:45:31+00:00,16.041575,115.448924,assigned,IMO-9257022,0.4578326893744169,0.896368,6,plausible,294.9932930492878,165.2980957306941,202.7,11.64,0.0005862023022401425,2.6495975022006916e-05,23.2774203748683,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-06-14,PIROP,False,8528,raw+reid,False,
S2C_MSIL1C_20260619T015651_N0512_R060_T52SFG_20260619T040952;131.1941290;36.9426100,2026-06-19 01:56:51+00:00,36.94261,131.194129,assigned,IMO-9257022,0.650634761977642,0.978112,3,plausible,74.0877364659028,622.2876436211045,230.3,12.06,,,,False,True,False,False,False,False,False,False,False,True,9257022,reid,,,,2026-06-19,PIROP,False,8241,raw+reid,True,not_in_pipe
S2C_MSIL1C_20260619T015651_N0512_R060_T52SFF_20260619T040952;131.1939150;36.9429740,2026-06-19 01:56:51+00:00,36.942974,131.193915,assigned,IMO-9257022,0.5501747795612459,0.946632,3,plausible,74.05713918148652,622.2529057462715,238.0,13.16,,,23.214500306652877,False,False,False,False,False,False,False,False,False,True,9257022,reid,,,,2026-06-19,PIROP,False,8241,raw+reid,True,not_in_pipe
S2C_MSIL1C_20260619T015651_N0512_R060_T52SFG_20260619T040952;131.1936880;36.9428880,2026-06-19 01:56:51+00:00,36.942888,131.193688,assigned,IMO-9257022,0.6014794747617138,0.96355,3,plausible,74.07347776060679,622.2670250226174,228.9,12.02,1.8098332976254752e-05,1.4729406691696733e-05,1.293595241255253,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-06-19,PIROP,False,8241,raw+reid,False,
S2C_MSIL1C_20260628T022531_N0512_R046_T50QQH_20260628T041848;119.4707220;20.2113640,2026-06-28 02:25:31+00:00,20.211364,119.470722,assigned,IMO-9257022,0.5811710552639937,0.948882,15,plausible,203.11468013552692,627.9426610977301,222.8,12.4,4.4024220006270184e-05,1.5170254356744252e-05,2.9500052008314066,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-06-28,PIROP,False,8558,raw+reid,False,
S2A_MSIL1C_20260707T040211_N0512_R004_T46NEM_20260707T092110;93.00149200;6.22806100,2026-07-07 04:17:07.078000+00:00,6.228061,93.001492,assigned,IMO-9257022,0.14568420766518742,0.649194,4,plausible,165.34031771057084,554.5108287317111,232.7,13.09,0.0001388081226244448,1.2117958899024285e-05,11.447815521726895,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-07-07,PIROP,False,7381,raw+reid,False,
S2A_MSIL1C_20260707T040211_N0512_R004_T46NDM_20260707T092110;93.00167200;6.22806100,2026-07-07 04:17:10.672000+00:00,6.228061,93.001672,assigned,IMO-9257022,0.6513495384944363,0.978112,4,plausible,165.3602047501729,554.5307172330005,233.9,13.44,6.149643676989508e-05,,11.450471139609194,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-07-07,PIROP,False,7381,raw+reid,False,
S2B_MSIL1C_20260711T050649_N0512_R019_T43NGJ_20260711T084139;77.27129200;7.75555900,2026-07-11 05:06:49+00:00,7.755559,77.271292,assigned,IMO-9257022,0.9250113368034363,,5,,,,194.5,11.13,0.0010790183524334856,4.877095024211064e-05,23.934986014338307,True,False,,,,,,,,,9257022,raw,IMO-9257022,0.9250113368034363,,2026-07-11,PIROP,False,6024,raw,False,
S2A_MSIL1C_20260724T071321_N0512_R106_T38PRV_20260724T105425;48.14878000;12.9331400,2026-07-24 07:13:21+00:00,12.93314,48.14878,assigned,IMO-9257022,0.7869798068506952,0.99648,5,plausible,104.88832731936587,485.30941103771494,209.8,11.05,2.980265518905163e-05,2.425502002576088e-05,1.2449060622753751,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-07-24,PIROP,False,3668,raw+reid,False,
S2C_MSIL1C_20260725T071621_N0512_R006_T38PLU_20260725T093006;44.12915600;12.3041980,2026-07-25 07:16:21+00:00,12.304198,44.129156,assigned,IMO-9257022,0.7490864706865139,0.991075,8,plausible,72.4324666378437,639.8978258667034,231.9,11.36,1.5985947698353875e-05,1.3076823976507765e-05,1.3251448109749726,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-07-25,PIROP,False,3555,raw+reid,False,
S2C_MSIL1C_20260725T071621_N0512_R006_T38PMU_20260725T093006;44.12943200;12.3041090,2026-07-25 07:16:21+00:00,12.304109,44.129432,assigned,IMO-9257022,0.7720737894202756,0.991639,6,plausible,72.4601217777503,639.924188226657,232.8,11.27,2.3012987061825276e-05,1.3076904565882887e-05,1.897932379652176,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-07-25,PIROP,False,3555,raw+reid,False,
S2C_MSIL1C_20260730T080611_N0512_R078_T36RYR_20260730T114914;35.42111800;27.0277420,2026-07-30 08:06:11+00:00,27.027742,35.421118,assigned,IMO-9257022,0.8071720968963447,0.99648,2,plausible,4.669729380179223,28.836546073723422,183.29999999999998,0.74,,,8.139489364862463,False,False,False,False,False,False,False,False,False,True,9257022,reid,,,,2026-07-30,PIROP,False,1705,raw+reid,True,not_in_pipe
S2C_MSIL1C_20260730T080611_N0512_R078_T36RYQ_20260730T114914;35.42121700;27.0276500,2026-07-30 08:06:11+00:00,27.02765,35.421217,assigned,IMO-9257022,0.7607892806307603,0.991075,4,plausible,4.681855101743135,28.850233855380207,180.0,0.17,0.000646486270200617,2.524369032333689e-05,7.906347641596418,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-07-30,PIROP,False,1705,raw+reid,False,
S2C_MSIL1C_20260802T081611_N0512_R121_T36RXR_20260802T115934;34.85064000;27.6363210,2026-08-02 08:32:30.937000+00:00,27.636321,34.85064,assigned,IMO-9257022,0.7810872569563756,0.99648,4,plausible,37.679531843504904,74.48359408499684,239.20000000000002,1.6,6.804770394126222e-05,2.657094581412033e-06,7.547234198884235,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-08-02,PIROP,False,1624,raw+reid,False,
S2C_MSIL1C_20260805T082601_N0512_R021_T36RVS_20260805T120930;33.03514700;28.6439960,2026-08-05 08:26:01+00:00,28.643996,33.035147,assigned,IMO-9257022,0.7918319682660986,0.99648,4,plausible,16.93415559789048,131.49388402163018,220.79999999999998,11.1,,,5.418470028141846,False,False,False,False,False,False,False,False,False,True,9257022,reid,,,,2026-08-05,PIROP,False,1470,raw+reid,True,not_in_pipe
S2C_MSIL1C_20260805T082601_N0512_R021_T36RWS_20260805T120930;33.03504500;28.6440870,2026-08-05 08:26:01+00:00,28.644087,33.035045,assigned,IMO-9257022,0.7946059689760432,0.99648,4,plausible,16.9281964419178,131.48095924985148,216.1,11.0,2.393152359982367e-05,1.6010123809590754e-05,1.5708930478035519,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-08-05,PIROP,False,1470,raw+reid,False,
S2A_MSIL1C_20260807T083531_N0512_R021_T36RVT_20260807T134813;32.56761800;29.7539070,2026-08-07 08:35:31+00:00,29.753907,32.567618,assigned,IMO-9257022,0.7988212620546982,0.99648,4,plausible,0.1147089562947237,0.12233750135624108,227.2,2.02,,,0.3323678186666916,False,False,False,False,False,False,False,False,False,True,9257022,reid,,,,2026-08-07,PIROP,False,1340,raw+reid,True,not_in_pipe
S2B_MSIL1C_20260810T082559_N0512_R021_T36RVT_20260810T120203;32.56741100;29.7538160,2026-08-10 08:25:59+00:00,29.753816,32.567411,assigned,IMO-9257022,0.8047995134192973,0.99648,2,plausible,0.08505964590823706,5.788335455524925,243.9,0.01,,,0.24680893134454052,False,False,False,False,False,False,False,False,False,True,9257022,reid,,,,2026-08-10,PIROP,False,1340,raw+reid,True,not_in_pipe
S2C_MSIL1C_20260814T085551_N0512_R007_T35SMB_20260814T123521;25.95944600;37.3129280,2026-08-14 08:55:51+00:00,37.312928,25.959446,assigned,IMO-9257022,0.9244247078895569,,2,,,,196.20000000000002,10.8,0.0230145243485351,,0.5114338744118911,True,False,,,,,,,,,9257022,raw,IMO-9257022,0.9244247078895569,,2026-08-14,PIROP,False,541,raw,False,
S2A_MSIL1C_20260816T085721_N0512_R007_T35TLE_20260816T123923;25.92195400;39.9087440,2026-08-16 08:57:21+00:00,39.908744,25.921954,assigned,IMO-9257022,0.8164826097573261,0.99648,2,plausible,37.236450843185274,243.43053747925907,227.7,11.17,,,0.21827955224577544,False,False,False,False,False,False,False,False,False,True,9257022,reid,,,,2026-08-16,PIROP,False,327,raw+reid,True,not_in_pipe
S2B_MSIL1C_20260817T031539_N0512_R118_T48NVH_20260817T064753;104.7718930;2.14757900,2026-08-17 03:15:39+00:00,2.147579,104.771893,assigned,IMO-9257022,0.482946912521129,0.911301,3,impossible_speed,8698.730826369121,8681.063223922967,219.5,1.92,1.544603707005141e-06,,0.00014331303356240565,False,False,False,False,False,False,False,False,False,False,9257022,reid,,,,2026-08-17,PIROP,False,8651,raw+reid,False,
S2B_MSIL1C_20260827T081559_N0512_R121_T37TDF_20260827T115436;38.34398600;41.1041400,2026-08-27 08:28:37.177000+00:00,41.10414,38.343986,assigned,IMO-9257022,0.8080815566736419,0.99648,2,plausible,764.7777168282273,764.7777168282279,188.1,9.95,1.7744802107180112e-08,,2.4621320546641616e-06,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2026-08-27,PIROP,True,765,hunt+raw+reid,False,
S2A_MSIL1C_20260831T081021_N0512_R078_T37TEJ_20260831T115119;39.77803200;43.3210790,2026-08-31 08:10:21+00:00,43.321079,39.778032,assigned,IMO-9257022,0.8017589426974112,0.99648,2,impossible_speed,891.4653875275968,891.4653875275968,201.1,10.17,0.0,,,False,True,True,False,False,False,False,False,False,False,9257022,reid,,,,2026-08-31,PIROP,True,891,hunt+raw+reid,False,
